EmployeeID,LastName,FirstName,HireDate,Salary
18a75fce-b5c8-4497-890d-fd0d35f8c2fa,Paxton,John,2019-12-25,64000
bc4f92ba-3b9a-49cc-b097-391e2cbfaf56,Jones,Augusta,2020-02-11,145000
1a38abdc-10c9-478a-8e87-943c79417333,Nevels,Frank,2020-03-20,183000
33258c39-dabe-44be-862d-ce8cd0495644,Mccay,Ruby,2019-11-23,50000
648694f5-e36e-4ab5-942c-63ce88686b8b,Gamba,Karen,2019-12-28,182000
2e05aa57-6c1e-4e1f-9222-9c18e5be5012,Butler,Julia,2020-03-23,100000
f4ad6a60-9afb-42ff-a350-2e1c9fe00c3d,Lowe,Carl,2020-01-07,159000
171e7590-b37d-4b8a-b394-40a015d8c9ae,Pruett,Thomas,2020-01-09,182000
db41fa9c-6220-45c6-ae4f-d674afdcc7c4,Buchholz,Anthony,2020-01-01,169000
ece4934e-c3ba-4dd1-bf72-9e00d971e176,Crawford,Matthew,2019-12-03,176000
d6c79a31-bbef-4b12-b2fb-538ddefda765,Rojas,Nicole,2020-02-26,90000
d6337239-1167-44ea-a619-d38ff894c6f5,Scott,Andrew,2020-01-09,94000
fd73617b-2606-4b48-8835-a7a917b36245,Balderas,Douglas,2020-02-09,90000
e3201eb3-7fe8-4e68-9dab-a2d6b1b36806,Dabrowski,Bernice,2020-01-20,160000
c8844a16-7e8b-4b4a-b006-e1d4c788f1e0,Mosely,Richard,2019-11-29,189000
b2d2cd42-e2d5-4f19-a75b-b7562fdc8345,Waibel,Mark,2019-12-22,147000
e87eafb3-6b6b-4769-88ff-6e3fdda4d51b,Schroeder,Brandy,2019-12-25,169000
6820d937-e301-400f-8c6b-d07eda0642e0,Ferrell,Virginia,2020-01-13,159000
1af8f942-8683-444a-85e1-573b50fb26ac,Bucio,Sandra,2020-02-23,174000
dc7cb3f9-b405-4716-91e7-695a1ca78e72,Miller,Kevin,2020-01-04,134000
420767c3-c044-4c64-8786-f0e712f27cd4,Dion,Novella,2019-12-13,166000
351920d2-c0bd-485e-a554-a8266e621ca2,Morrow,Harold,2019-11-26,170000
bd2d0711-3274-49a0-9576-ce23430846eb,Tanenbaum,Jon,2020-02-12,186000
23e3d8cb-3f59-4957-b856-520cb9a18727,Hewitt,Leslie,2020-02-19,176000
4707da44-51b0-4b1d-8aa7-38d21025f0e0,Springer,Callie,2019-12-24,76000
a13a27e9-22cd-4bb6-8e45-1d6f0d46e68d,Hammonds,Dean,2020-01-05,141000
bb19f856-a317-4631-be9b-dfc8994b6e6c,Rapp,Robert,2020-02-21,200000
29389333-b5f4-4c1d-9f97-21c7d503d0a8,Maloney,Linda,2020-02-09,143000
2fd1ddce-0662-4e75-922b-a988cd46e716,Peters,David,2020-01-19,51000
e77f40a3-325c-44cd-a505-c84374c10596,Dunbar,Susan,2020-04-02,119000
896c6306-dbb5-4264-9b1a-c045b1715861,Galloway,Erma,2020-02-20,100000
701e9681-2c8e-400a-9dd3-fc8109f04ddc,Bailey,Maurice,2020-04-11,198000
60929c13-a585-45ac-b878-95cf7856b929,Sandmeier,Gloria,2020-03-04,88000
e2831875-abc1-43be-b9f2-f070c0c72fca,Breen,Lorraine,2020-03-28,146000
f3fd5f18-bc83-41ff-8cf3-a9753d3fe5f8,Mcghee,Timothy,2020-01-09,96000
2d2697da-42bc-48df-8e8c-be3fcf245908,Manley,Robert,2020-01-26,88000
e41dca86-74e0-45a9-8056-ccc1cbe5a694,Davis,Corrine,2020-02-20,184000
25191dc6-851a-4014-8ca6-4cf6b17e5bbc,Ray,Gina,2019-12-30,115000
ea61d398-de77-40ab-9d92-eb6f4030bb28,Smith,Cara,2019-12-14,63000
bdd210ed-3bbd-49f9-8143-1d97832767b4,Austin,Gladys,2020-01-21,148000
04061c6a-906c-4bd5-a723-c3f8ac8c74dd,Guerra,Linda,2020-01-14,196000
424a8714-47c0-45c2-a886-7feb43600421,Christen,Tania,2019-11-16,100000
2cb8ada0-6f06-40c7-b373-cf1282ed7b52,Underwood,Myles,2020-01-08,180000
41f79363-f3b4-4bf1-b158-b13b72a9cffd,Stassinos,Jason,2019-12-16,133000
c1b59393-12fb-4c63-97d9-fce057b9171f,Hall,Marion,2019-12-30,89000
e9d0c6fd-5530-4de7-8d8e-911af22470ac,Hawkins,Digna,2020-02-07,87000
95ab83b6-cc2a-4d24-b6ec-d66f9e2c9bd6,Carella,Vincent,2020-04-07,85000
00591c5d-4a19-4d23-9105-5e0df25f8c95,Scaglione,Alton,2020-03-18,193000
66ec2550-6e95-4997-b939-d7961a3d9a53,Noriega,Rasheeda,2020-02-21,135000
ae3ff773-765d-460c-9d02-407662112d4d,Thompson,Nichole,2020-04-02,72000
11f3a4c4-fa3b-4112-bda6-02837084e6d1,Amberg,Jasmin,2020-03-19,172000
c2ce8817-ee4e-408f-88f5-67af13c85f9b,Aronowitz,Damon,2019-11-26,88000
40bacba2-f1f1-4919-a861-a8900f4d066b,Jackson,Gladys,2020-01-27,200000
6dcaa3ab-6d5d-490c-ad55-5001e00ddea6,Zacarias,Albert,2020-03-24,125000
dbf019ff-defd-4a6e-badd-e3e7c0e32fcd,Fox,Danny,2019-12-24,139000
4f9ddb9f-2768-4124-9641-61c1cfa6f995,Adams,Sherman,2020-01-22,164000
bf20a64a-4f90-4dca-a2c4-892094fe0417,Pruett,Gerald,2020-03-27,199000
8eef0da3-5045-4ffa-ae66-274cf29cf1a7,Steele,Kenneth,2020-03-27,118000
e146d80c-834e-49dc-8355-71e3328a32e9,Barth,Imogene,2020-03-27,86000
597bd6d1-b65c-4b0a-aa38-14efcb1eff3d,Unnasch,Janet,2020-01-23,146000
0c9775c3-ebc7-49ba-89f3-97b8aaeddffa,Byers,Samuel,2020-03-09,156000
16bfe1de-a70e-4f89-8be2-039052afbad8,Fleming,John,2020-01-28,54000
af75d8a8-7700-45fc-95a2-6902a0faad53,Derosier,Bernadette,2019-11-19,147000
4854c5a1-93ea-45f0-93b8-ecc33ae53365,Mccaslin,Matthew,2020-01-09,149000
0422fe19-d9c9-49c9-99e3-607619c0915a,Gardner,Cody,2020-02-27,108000
302e9c5b-49c1-4fe2-b117-41480ee24b06,Dicken,Lisa,2020-02-02,177000
4bc984f4-f633-41ad-a1fe-6f5419e5b54f,Thatcher,William,2019-12-12,144000
9072d0aa-0ebb-49b6-be61-3633652e9fe8,Hernandez,Samuel,2020-03-17,114000
488fed90-b6cc-42a4-aca1-83136da6a106,Bienenstock,Juan,2019-12-26,181000
ce1abc7f-907d-42a5-b77c-15e82132aa71,Alexander,James,2020-03-27,134000
ab06fac9-9c38-4c1a-820d-449d1217c8b7,Smith,Mark,2019-12-30,120000
ea6f70c9-e535-4bad-995c-cc70834fd376,Whitmer,Scott,2019-11-18,67000
