EmployeeID,LastName,FirstName,HireDate,Salary
70537772-45ee-4f92-8a10-f1813efdaad7,Godfrey,Marcia,2019-12-01,74000
b0d9aa9f-7968-413a-92e4-38eb40c57fb6,Dixon,Andrea,2020-03-12,64000
48a70079-da58-4ac3-be79-a76c430f1e30,Conde,Kayla,2020-01-17,73000
914d1e2e-6f23-4885-939c-68abf9fca7c1,Huber,Jeffrey,2020-02-13,85000
0eecda20-e5d0-4339-9ee1-a3f286374e46,Allen,Kristina,2019-11-21,92000
6b20933b-c72c-41a4-aded-d67fcc8dd27c,Walls,Marvin,2019-12-15,98000
322adeb6-912f-4a6d-a12b-b57cc32f848c,Roberts,Buck,2019-11-23,97000
0dd070b6-a96b-48f2-b1bc-9148d7bfce9d,Blackmer,Jerry,2020-02-29,95000
4fef7109-a589-4865-88d4-cba0c797b482,Holly,James,2019-12-17,50000
6c034f75-342a-4b92-b806-6c1879baa621,Grimes,Linda,2019-11-14,71000
2127a806-fe90-4208-b6cf-0ae21a8d2377,Mills,Gerald,2020-03-25,88000
2ba1a842-923e-4836-abb6-6ae9f8d8ac52,Scaglione,Nigel,2019-12-04,77000
f97d94ad-6b69-405c-91b0-dfba075a6366,Chaney,Marcus,2020-02-19,55000
f04590f0-6ae9-4803-8e13-488e190f7ce8,Hoagland,Nellie,2019-12-12,54000
3cc445ed-7cf7-4e9f-b0f0-7cd7fdcc2235,Hedin,Mary,2020-01-26,80000
3faa798c-17db-4fb6-9696-ac1ce1563137,Lamson,Amy,2019-11-28,99000
f622be62-a78d-4044-b53a-393ec360b442,Hyppolite,Kevin,2020-01-24,58000
de1fa0a0-d288-41e9-9aad-3ec0c704f64f,Prescott,Kristin,2020-03-16,52000
a0b36031-b4d4-47e4-8ae6-ef0edfca9020,Holsopple,Jerome,2019-12-31,54000
9d39de3a-758f-4ea4-82b0-b1150a66eb38,Roseman,Brenda,2020-01-27,57000
55edd5e1-0656-45e6-ad98-f948f699ebf7,Miller,Corinna,2020-02-08,59000
54490b7e-484f-4c51-82ae-520f819d431e,Nix,Sandra,2020-04-08,98000
83618cef-e9f6-4d36-9965-604d9a7cd7f2,Puente,Walter,2020-01-25,58000
5ec2c130-fadb-42c9-b151-a90148d8d995,Mcguire,Ruth,2020-01-27,92000
5475977d-d14c-49d9-9fb9-b10349e8b866,Oleary,Lois,2020-03-01,67000
18177d19-a28b-423d-b85e-5f2623fe6ec0,Horner,Shirley,2020-01-25,81000
6bf761df-75de-4b4a-8456-58c6e2c16919,Ralston,Thomas,2020-02-09,52000
aa0ffa97-fd0b-4bb1-b69b-6938ad4ba178,Emling,Helen,2020-02-18,90000
bc791d52-0038-4c99-a8c2-9885bf122a20,Dominguez,James,2020-02-29,55000
d7b31e27-a2cd-4678-8311-918038202772,Alvarez,Judith,2019-12-07,98000
f26384ad-9bb0-43f3-a069-a4b1de47b881,Norton,Anthony,2019-12-24,68000
327c1140-f0b8-492f-88c7-c45879917112,Hutcherson,Elnora,2020-01-16,90000
e01c80e3-0e30-4d41-90bf-64d85c6bb9ae,Mckinnon,Joseph,2020-02-14,77000
a6428b41-a6ad-4ed7-bfe2-d12bae499ef1,Rhodes,Socorro,2020-01-26,77000
2d8e6b0d-5f45-4615-b196-95b4c62088d2,Williams,Matthew,2019-12-14,52000
070e62bb-5a42-44a7-af26-22e41a8601c4,Parkman,Vera,2020-02-19,55000
fa2fef8a-44f5-4873-b80c-94c8a4d030e1,Argo,Hattie,2020-03-05,77000
b7154e2f-e5e4-4651-8688-96119bffcebb,White,Richard,2020-02-03,70000
462f3a62-147c-49c8-8f3b-d946d8e42988,Painter,Bonita,2020-01-08,74000
96835724-3f9a-4aa7-951c-54d64e557d9b,Courville,James,2020-02-18,96000
33588b84-d43b-4e92-89ed-af5dbff1e037,Lico,Rita,2019-12-16,83000
309458de-55a3-496e-a612-eb2a8ee0c138,Paulsen,Maple,2019-12-23,92000
5d99b6f2-9dc2-4dc5-9a86-baec97219f73,Espinoza,Gerald,2020-03-24,87000
6388ae60-1053-4aae-9355-bfd8be5b8e57,Radaker,Argelia,2020-03-18,100000
d5f7cefb-be33-4cd3-a4f8-bfa9da90d36f,Natcher,John,2020-02-24,67000
161d7c21-be36-4dd9-91de-fbca64f924ec,Flores,Pablo,2019-12-25,79000
ba65c2ce-f047-4586-a50f-4134c9423dfa,Darragh,Josie,2020-01-01,100000
b4800a33-d9de-43e9-a587-427120f20f25,Smith,Brandy,2020-01-19,81000
255e5ffd-80a4-4ab6-a525-383c2d0bd887,Doiron,Mary,2019-12-30,89000
58b3bda2-6b62-40e5-afe0-5fc79c02f61b,Brooks,Alvin,2020-01-30,89000
f4b4deca-32ee-40b4-9a5a-ba293fdbadb6,Gill,Linda,2020-04-07,54000
1e7dcc63-ce2b-45cf-acbb-2ad6264f3913,Reese,James,2020-01-29,81000
562bce05-2489-4972-85ea-65f5c4add0fe,Harvey,Katie,2020-03-18,52000
3fc4ac8d-7455-44c1-8561-b6f9bdd1aac0,Dominguez,Eric,2020-04-03,91000
973f2620-1599-4f04-abbd-fa8d0503640d,Brown,Ismael,2019-12-03,97000
708d6a45-281f-4ef2-8e35-c815d343ddc2,Reyes,Kristen,2020-01-27,52000
