EmployeeID,LastName,FirstName,HireDate,Salary
af63a2e2-5587-49a6-8c5e-c3593cefaaea,Figueroa,Doris,2020-03-19,73000
888bdabf-cc91-47e6-93a5-9c41e574d610,Rollins,Robert,2020-04-06,79000
dc105769-9296-446c-9d05-af3c4c315896,Gagne,Audra,2019-12-18,68000
9c529a41-fc79-4dce-b02a-5233a7ba56c9,Witters,Lawrence,2019-12-28,80000
cca701fd-9537-4a10-85fe-cfba3e2fb080,Burns,Ann,2020-04-02,99000
ec74b011-97e0-4d99-8ba0-14fec7c470b7,Taylor,Derek,2019-11-21,78000
64bcc14e-a756-4f37-ae36-60c3a2e38b8c,Dao,Adam,2019-11-17,84000
d6c1457b-ef89-47df-b815-ea0e6d70ee91,Martinez,Gwendolyn,2020-01-12,71000
d2e0c603-eee4-4005-af02-54be9258675f,Lathrop,Kathleen,2020-02-02,78000
7c8a009f-00f7-4c62-809a-2be1eaecabca,Palley,Thomas,2019-12-18,100000
3c1319c8-816a-4cc2-b2e7-53805b12e7f3,Baker,Avelina,2020-03-25,98000
eb679826-09ad-4673-9fc0-fb172aadcd6b,Lee,Clara,2020-02-19,59000
a5cd01bf-1122-4651-b26b-35d887ffd74f,Hosey,Nancy,2020-03-30,94000
e6344555-6c2e-4e45-a42b-67370f11d2f4,Elliott,James,2020-02-18,82000
4e8c86ac-73b8-4ea5-a0b0-de6ac6e643ee,Gelles,Leroy,2020-03-24,69000
5c7b73ab-ccc5-4cfb-b0d6-2b882f87538a,Yocum,David,2020-01-10,53000
16d6e5d4-a64a-4e40-a240-bf782941612e,Stpeter,Tanya,2019-11-26,58000
aec5f1b5-8128-4a72-88cf-5d0ea55f7127,Acosta,Perry,2020-02-21,64000
37720b2a-7db0-4165-bc27-89a8a9fd9177,Dirienzo,Paul,2020-01-23,90000
4d5ac3ab-e6f4-4ebc-b999-09553d1d5658,Oneil,Martin,2019-12-08,98000
51c58703-2c0f-4ad1-8a49-d2d377c9e583,Smallwood,Jose,2019-12-24,82000
e546e77d-fff2-41f7-a2fc-90baf20a2a6a,Dempsy,Jeff,2019-11-20,83000
c1cce719-4b44-458d-a9fe-11499e2d3509,Ramirez,Rosa,2020-01-06,96000
e7e1257f-bdbe-4715-a014-efe965781eba,Johnson,Adrian,2020-04-08,71000
d058f9dd-0977-47c8-87b0-22cfbc388400,Casto,Robert,2020-03-13,50000
0e1ba8c1-8bd9-4f38-9867-f5d88b687f13,Denney,Tai,2020-04-10,96000
a533c57a-21df-459e-b2c1-3757132a2f9f,Sanders,David,2019-11-28,66000
376bfc2b-6acd-4966-9c60-796e7bd1e773,Eisman,Robin,2019-12-24,56000
0c9c7c7e-4d07-4ff7-8ba5-196bd78e7136,Lopez,Anthony,2020-02-16,99000
27606bf9-ea93-49bf-a96b-0c888d13c6ce,Cowie,Thomas,2019-12-02,80000
223cc944-f230-4110-a20e-e5e67c80a8af,Vargas,Michael,2020-02-08,74000
4c08f9dc-12c6-439b-b1bc-884f72151773,Vencill,Miles,2020-03-11,65000
e639067d-2753-4c74-954f-908139630ba6,Clement,Tammy,2019-11-17,58000
6273f306-5dd6-4dd5-8232-0147c6a19179,Wiedmann,Megan,2020-03-11,91000
c39d216e-2800-467f-9cb3-7a5661925918,Johnson,Margaret,2020-02-25,56000
67cd243d-f0e4-45be-913a-629e6990d57d,Smith,Stephen,2019-12-30,71000
e4731836-7e82-4d9d-8fec-abe9206267dd,Smith,Mary,2019-11-30,75000
647614d9-dbf3-4477-8eee-a45ec0676f88,Rodgers,Todd,2020-02-14,78000
8f1bf1ea-a397-4b41-981c-108a73d7b64a,Buffin,Michael,2020-01-18,81000
b0f68db1-d388-40a1-b712-327261b5690d,Ellingham,Monica,2019-12-31,58000
4e7bddf0-98c1-4fa9-aa6a-00d57867bd14,Gray,Sung,2019-12-26,84000
8236ddc4-56bf-474b-b297-a2601dfee088,Hernandez,Christopher,2020-02-06,84000
510ccef4-b399-415a-a4f2-a8b30afb9281,Foster,Robert,2020-01-26,83000
d99dedd5-33a8-45fb-bd7b-42bafd47a0a9,Fisher,Raymond,2020-01-09,83000
2adcf59b-e5ae-4beb-b715-81d1c493f26d,Mcarthur,Albert,2019-12-06,53000
62170c40-6382-4232-8676-d8216f2f9163,Estabrook,Jerry,2020-02-23,60000
59751956-453f-4e6f-b197-b7c393108db2,Diaz,Erika,2020-01-14,67000
1dd0f8b6-6962-465b-a193-76fcb0ec34df,Martinez,Gilberto,2019-12-04,97000
16d91193-f05e-4970-afdf-6a544db6f6c3,Rogers,Vernon,2019-12-31,82000
010cc54b-9039-4bce-8a60-7fdb350959e3,Ramin,Karen,2019-11-23,66000
82b01114-df8b-40da-99f0-236b695ab25f,Mccarroll,Alfred,2020-03-07,66000
767a62d0-e6a9-438f-9154-7920106bcf06,Boyland,Jesse,2020-01-23,78000
845da756-b4af-484a-9f7f-59751a1eec14,Laplante,Cara,2020-01-30,60000
f1b1cc39-9675-4a82-b003-c73348d1d17d,Scroggin,Jessie,2020-04-09,85000
b4aaf5bb-acac-4c3c-a739-c21afd871bc9,Dalton,Leroy,2019-12-25,58000
20fe2f80-487b-4759-b350-132bd8a4d1c1,Pel,Janina,2020-03-05,94000
b2fab227-955d-4f25-96d8-806d6da3593e,Mayfield,Barry,2020-02-08,84000
ba2e719e-6fdd-4573-bc8f-3a5d0860c78d,Martinez,Tonia,2020-01-30,80000
00c428bf-71d4-4082-ae21-a73889057d35,Henrickson,Fannie,2019-12-02,95000
0d15065e-668d-4cc9-8cef-947a3eb0b0e3,Rodriguez,Timothy,2020-03-31,100000
3af8eb1a-fd03-4fff-a556-08f308193592,Rodriquez,Regina,2019-12-02,88000
9f3d7321-59f9-4faf-8a69-c36942469340,Eastman,Vera,2019-12-19,50000
f629bcc8-2b5e-4e04-8676-06946c50e0f1,Hudnall,Jesus,2020-04-04,69000
2db65239-162d-485d-b740-cc1277614ed0,Sinkler,Janet,2019-11-20,90000
e6a7fa22-b795-4628-b2fb-b0569a1fc530,Murray,David,2020-02-06,58000
b5b9d196-4e31-45b1-a9a8-b6321750da8f,Clark,Randall,2020-04-05,59000
3a1c9abf-33bb-414d-b0cd-1e7b3797644a,Hogan,Etta,2020-02-09,69000
4766c84f-6b26-4403-b884-20e5cb98c96a,Evert,Fredrick,2020-01-19,77000
197c88dc-fdc0-4836-93f4-9cc0e25554e3,Johnson,Laurie,2019-11-22,98000
2466472a-2cff-4faa-a995-28fe16e1bc0e,Vaillancourt,Ramon,2020-02-21,78000
5f39d270-350c-4622-bc9e-391c6297a95e,Neumeyer,Charles,2019-11-27,91000
effdbe59-e8b4-4c3c-975b-b064ce80ea52,Mcculough,Kim,2020-01-04,59000
