EmployeeID,LastName,FirstName,HireDate,Salary
939fca1b-1a98-4300-a44c-41e1268e140d,Stuart,Amanda,2019-12-21,90000
5ba0f3a3-a2c1-49a1-8b3b-99615d3869a5,Via,Harry,2019-12-12,51000
b54d1431-fb1a-40d5-86f5-330ae076dee2,Albino,Chad,2019-11-22,68000
1cd6d401-4974-4e6e-a4f2-708425552da5,Sirois,James,2020-02-07,89000
2fe16ba3-e4ae-4860-a18c-07b2fef63067,Diaz,Ronald,2020-04-11,93000
db0615c8-cc10-4d74-8ebe-478c9e496edb,Hegmann,Lucy,2019-11-18,61000
acf6f204-825f-4ede-898c-42660c3d9d71,Rollins,John,2020-04-09,65000
9f9bb785-727d-4358-b482-3ecbca1a68ba,Hibbard,Johnnie,2019-11-27,60000
4fc0406b-af8b-459c-9304-72e03e2b448c,Graves,Raquel,2019-12-01,91000
9a48b261-4162-4bab-a937-4d1d47950a05,Boone,Albert,2020-03-10,83000
8c56f1ec-a066-46e2-be08-7a425b5c675c,Boldt,Sandra,2019-12-05,94000
2e061bd4-528c-4f08-9076-e9c768d9e185,Teel,Bruce,2019-11-30,82000
3a1b6515-30db-4893-ba15-1e7b93975296,Appell,Angelo,2020-04-12,60000
8ba7c970-4bfe-4b93-a182-24449a2dc10f,Young,Joseph,2020-01-03,90000
0c59f16f-0f8b-4ac1-b2c0-c9ef48b1886e,Bravo,Jeffrey,2020-02-11,88000
5c66ad4f-41e4-452d-9e3b-c31d009cea7a,Chase,Debra,2020-02-19,50000
80187ba1-27ed-41c7-9484-299390c4e675,Cathey,Brandon,2020-01-19,50000
e60cbebd-16df-405d-8c4e-ebcaad730515,Kessler,Julius,2020-01-22,78000
8467ed9e-32fe-41c5-a01d-72c35369ca73,Inman,Jacquelyn,2020-01-29,86000
e6816da9-f7f3-4b0f-8feb-0ef1507ac5ea,Smalls,Marion,2020-02-20,55000
084b7be6-4922-4e64-ac50-79408e96c9ff,Vang,Lynn,2019-11-21,50000
766a32fe-dc73-4735-a509-4f319da39edf,Huntington,Frederick,2020-02-29,77000
93c58448-923e-4672-81b6-4629f8ac793b,Hutchinson,Danny,2019-12-14,80000
f5cd9c07-2d5c-4ccb-b640-6ab10819f6e9,Gottfried,Louise,2019-12-09,59000
859a12d1-c2f3-4c9a-a995-0e48059eebf2,Le,Fredrick,2019-12-01,51000
47d85e0f-7dc9-42d8-843d-ef25b0c8cbad,Routzahn,Teri,2019-12-13,65000
ae184682-978c-49c8-93a5-1669a24b93e3,Gutierrez,Lynda,2020-02-04,62000
8261b351-eae7-4d26-a807-ab6beff292b6,Barnes,Jeffrey,2020-02-17,77000
f5acdf1c-f805-43f6-a453-66333e7e31b0,Tennill,Kristy,2020-03-04,69000
60e21bf8-74d8-4136-b30b-e6e6261ff68a,Distefano,Michele,2020-03-28,56000
fb1187cc-a52c-4564-ab51-495b72f7cf4b,Wilson,Walter,2020-02-18,80000
b2dec193-e7e0-4d5b-96fa-4cf79d054df8,Martin,Matthew,2020-01-29,91000
d9570e31-3303-4219-9383-00c30b73d206,Erdmann,Eduardo,2020-01-23,97000
c87bac47-d5b9-4e07-bc66-3e823425d2b0,Ohmen,James,2020-03-27,86000
6be719b9-8f34-480f-8b1b-0228e2a4fbac,Dunham,Danny,2020-01-29,82000
58883679-9db4-45c0-be33-6936547ff0d5,Carter,Jennifer,2019-11-17,51000
91c8a11c-081e-41ec-9166-c534d0ac899f,Vilain,Lyle,2020-04-05,78000
714cbf30-0766-45bb-8ab8-fc609122e15b,Brevell,Carly,2019-11-21,53000
fb85b7f4-5fd0-4cc2-878e-d733cce7bdd1,Foster,James,2019-11-14,58000
9322abb2-d69a-4d7f-ab6d-bbe6d3434a40,Baade,Mary,2020-02-09,61000
11540aad-46e7-4057-9dc7-4502745971cf,Vankeuren,Lucy,2019-12-18,75000
bf15ade4-ef5b-4602-8d77-269035d79f5a,Badanguio,Michael,2020-02-27,74000
12686837-0443-45ec-97f7-e91b91264a41,Renfro,Roy,2019-12-01,85000
0444e6c7-5172-4e04-a2af-5df75ef9900d,Woods,Guadalupe,2019-12-12,96000
d5c837ad-b82b-4088-9ac8-69fc57215829,Galvan,Gustavo,2020-03-01,56000
c1d9da3b-d506-4909-81bb-f23b6387c3bd,Bonawitz,Kyle,2019-12-29,89000
bfda5853-5779-4fc8-952f-71c807a024dc,Daley,Tyler,2020-03-06,99000
9b6de391-e0ce-439a-aa58-77f3dd854157,Fontenot,Jerry,2019-11-23,70000
f2e2916e-1985-419b-a920-c373a53e7485,Rose,Anna,2020-01-22,74000
1c6ebafd-ea7f-498b-ae5c-d4cb8877bd08,Sims,Elizabeth,2019-12-31,65000
da12d298-bd51-4936-92e4-00d3e74c843a,Crawford,Ma,2020-01-07,78000
8d37244b-56a3-4c20-bac1-06d627ed9610,Fisher,David,2020-02-15,52000
4920b53f-da19-4967-9b4d-0394956194f1,Raggio,Debra,2020-03-25,95000
c1881162-44a7-4c29-9d5c-58eb916a913a,Hayes,Ethel,2020-02-29,90000
