EmployeeID,LastName,FirstName,HireDate,Salary
bd3f9f28-d625-40c2-8b0c-d4cd492a0a71,Johnson,Kelly,2020-02-15,81000
93889460-3a5a-4c9e-ab30-dc231b4c900f,Rascoe,Lynette,2020-01-04,94000
dbe2b890-931b-4427-b3ef-8e3c258f841e,Huey,William,2020-02-16,77000
1d433aec-fd11-46ef-b9c5-345aa7b91029,Fernandez,Sarah,2019-12-24,77000
cea956d3-8d6a-4635-a31d-0936d915eb8c,Cassella,Judy,2020-02-29,73000
0bd65c72-db3d-4cf3-80e4-9b94c5019bb7,Marinaccio,Dwight,2020-01-29,88000
c1e0d2f2-3560-4d0f-9897-34b6a62510e7,Lawing,Conrad,2020-01-09,61000
48c21ced-788c-415a-bf17-36c35c8cfcc4,Hall,Jannette,2019-11-19,81000
de8ac4e5-7018-40f7-9b2f-b3b0bf7c7c2f,Tarver,Sherri,2019-11-14,79000
45dc5442-dc15-4705-9268-b8fe08e09972,Matty,Olga,2020-01-17,55000
5be1e9b5-ff9a-4fb2-b570-049d3a4a1782,Kosse,Janet,2019-11-15,58000
f95f9673-c496-49a3-a6eb-c47f1bc61667,Linder,Connie,2020-01-27,91000
d55d1a7d-7f78-4637-9e6d-9df07071ccab,Milne,Thomas,2020-01-24,57000
c79789f6-fb12-4f16-b1cb-e15f3bac7c70,Richardson,Lyle,2020-03-26,55000
58e96a49-f083-4203-a224-e82081322381,Darcangelo,Steven,2020-03-09,67000
1a8772a2-8488-43e7-9a10-55e510bce0a1,Kicker,Anthony,2020-01-25,95000
41c499ec-a66b-45c2-9253-4ea2a738e03d,Hall,Neil,2020-03-13,62000
111e2095-3534-41d5-9a68-e55c75bd3895,Baker,Penelope,2019-11-17,59000
244b21e4-f301-4364-aaf4-4608315c0db9,Thomas,Patricia,2019-11-30,85000
b09e1e3c-7c60-4778-a323-72a862cc41ac,Wycoff,Michael,2020-03-11,86000
bac51a76-fa10-4e79-8ebd-97f2c03541a0,Richards,Leonard,2020-03-26,50000
58e2c9e5-9627-4361-aee3-c2ce2727600b,Marquez,Andrew,2020-01-19,79000
2436e993-4723-4840-8865-820ed15e567b,Bettendorf,Victor,2020-01-15,77000
4de782b8-884e-4379-ad6a-e01fdb966ade,Rusboldt,William,2020-03-31,65000
44703d28-1898-4b4f-b5aa-3732c1f15feb,Lyerly,Victor,2020-02-12,55000
7b15a4f4-1fbf-4ac3-9a76-439a2537db2d,Brown,Kelly,2019-11-23,99000
32f22c85-f0aa-48a3-8da4-fed4192c83ac,Watson,Liza,2020-03-05,55000
7610b57c-7c1a-49ec-a365-f819a6cc7343,Avery,Nina,2020-02-08,96000
fcdcedc7-eb54-400e-a7f4-a9ecbfe3c8e1,Franklin,Joyce,2019-12-23,52000
d5233cb4-47ba-4723-bb2c-18f65879df1d,But,Robert,2020-02-14,65000
c265f4c2-5608-4fd6-923d-4495f278979a,Jones,Pierre,2019-12-26,82000
a0453976-0fa3-4d9e-8b69-38ea53723b3f,Baldwin,Matthew,2020-02-21,61000
2c663a80-0861-4146-8301-12cd0873be58,Smith,Tia,2020-03-07,77000
c7cd0741-815e-407e-9443-361d5b2953c1,Leblanc,Jennifer,2020-02-29,88000
986327d8-fb15-4ea2-a29b-b2b47465ada1,Garrett,Michael,2019-11-18,85000
ec05146c-55dd-43e3-8eff-b722489d9d8e,Livingston,Larry,2020-04-05,91000
87ad42e7-906c-447d-89d3-fe247263fd2f,Warner,Esther,2020-02-26,67000
18a42301-0051-42f5-ad0c-4937f8dccd2d,Kehoe,Julio,2020-02-08,91000
88dd98ce-6d00-4765-a85c-d78c24337e1f,Okeefe,Mary,2020-02-09,61000
7ebfb5df-e105-462b-854c-8e815b9473bc,Dees,James,2020-01-21,83000
df4abd70-4e59-4344-821d-212ae7762765,Griffith,Israel,2020-03-01,89000
